latitude,longitude
22044177@N08,R62_0769,5576432,16,40.155638,-105.129075
22044177@N08,R62_0778,5576432,16,40.155638,-105.129075
22044177@N08,R62_0790,5576432,16,40.155638,-105.129075
22044177@N08,R62_0826,5576432,16,40.155638,-105.129075
22044177@N08,R62_0860,5576432,16,40.155638,-105.129075
22044177@N08,R62_0991,5576432,16,40.155638,-105.129075
22044177@N08,R62_1053,5576432,16,40.155638,-105.129075
22044177@N08,R62_1059,5576432,16,40.155638,-105.129075
22044177@N08,R62_1060,5576432,16,40.155638,-105.129075
22044177@N08,R62_1147,5576432,16,40.155638,-105.129075
22044177@N08,R62_1206,5576432,16,40.155638,-105.129075
22044177@N08,R62_1239,5576432,16,40.155638,-105.129075
22044177@N08,R62_1258,5576432,16,40.155638,-105.129075
22044177@N08,R62_1283,5576432,16,40.155638,-105.129075
22044177@N08,R62_1310,5576432,16,40.155638,-105.129075
22044177@N08,R62_0195,5576432,16,40.155638,-105.129075
22044177@N08,R62_0187,5576432,16,40.155638,-105.129075
22044177@N08,R62_0282,5576432,16,40.155638,-105.129075
22044177@N08,R62_0428,5576432,16,40.155638,-105.129075
22044177@N08,R62_0431,5576432,16,40.155638,-105.129075
22044177@N08,R62_0433,5576432,16,40.155638,-105.129075
22044177@N08,R62_0446,5576432,16,40.155638,-105.129075
22044177@N08,R62_0501,5576432,16,40.155638,-105.129075
22044177@N08,R62_0509,5576432,16,40.155638,-105.129075
22044177@N08,R62_0531,5576432,16,40.155638,-105.129075
22044177@N08,R62_0547,5576432,16,40.155638,-105.129075
22044177@N08,R62_0711,5576432,16,40.155638,-105.129075
22044177@N08,R62_0227,5576432,16,40.155638,-105.129075
201267507@N02,,7150684,16,39.809291,-105.173339
201267507@N02,,7150684,16,39.809355,-105.173570
46356025@N04,"First High Street, Central City, Colorado, Aug. 17, 2024",5416606,16,39.801125,-105.513039
189557121@N02,20240817_084627,5580900,16,40.219936,-105.354259
189557121@N02,20240817_090830,5580900,16,40.216158,-105.358678
189557121@N02,20240817_090651,5580900,16,40.216352,-105.358742
189557121@N02,20240817_091148,5580900,16,40.215866,-105.358837
189557121@N02,20240817_105431(0),5580900,16,40.228533,-105.345006
201267507@N02,,7150684,16,39.809430,-105.173548
201267507@N02,Amira choice,7150684,16,39.809386,-105.173409
201267507@N02,Amira choice,7150684,16,39.809405,-105.173523
201267507@N02,Amira choice,7150684,16,39.809369,-105.173278
200896493@N07,,5430157,16,39.983219,-105.248512
200896493@N07,,5574340,16,40.023686,-105.255975
130344250@N07,Gross in the Distance,5418497,16,39.924016,-105.350042
130344250@N07,Storms Coming Soon!,5434810,16,39.872294,-105.276128
84311136@N00,Portion of NIST Cesium Beam/Hydrogen Maser Ensemble,5574991,16,39.994644,-105.263887
84311136@N00,NIST-F2 Cesium Fountain Clock,5574991,16,39.994638,-105.264023
84311136@N00,NIST-F2 Cesium Fountain Clock,5574991,16,39.994627,-105.264045
201216732@N05,IMG_2648,5576432,16,40.144086,-105.151817
26004180@N00,20240810_153810,7174565,16,39.931644,-104.928067
26004180@N00,20240810_193148,7174565,16,39.931652,-104.928006
26004180@N00,20240805_193557,7174565,16,39.931461,-104.928417
26004180@N00,20240809_125347,7174565,16,39.931677,-104.928070
26004180@N00,20240809_125544,7174565,16,39.931666,-104.928050
200525250@N06,Tim Eltzroth,5423294,16,39.774869,-105.224464
200525250@N06,,5580588,16,39.991008,-105.319673
47391132@N00,5d-388,5423294,16,39.756098,-105.221943
130344250@N07,Westbound Zephyr,5441673,16,39.903011,-105.613778
201156389@N05,IMG_3927,7150620,16,39.815266,-105.081720
201156389@N05,IMG_3832,7150619,16,39.824016,-105.087534
201156389@N05,IMG_3820,7150619,16,39.823955,-105.087578
201156389@N05,IMG_4050,7150620,16,39.810302,-105.079484
201156389@N05,IMG_4047,7150619,16,39.823977,-105.087478
201156389@N05,IMG_3986,7150619,16,39.823966,-105.087578
201156389@N05,IMG_3983,7150619,16,39.824016,-105.087578
201156389@N05,IMG_3962,7150619,16,39.824008,-105.087509
26004180@N00,20240729_155027,7174565,16,39.931613,-104.927951
26004180@N00,20240729_155126,7174565,16,39.931680,-104.927951
26004180@N00,20240731_142810,7174565,16,39.931680,-104.927934
26004180@N00,20240731_142757,7174565,16,39.931680,-104.927934
200896493@N07,,8479330,16,39.913105,-105.044931
200052044@N04,,5434810,16,39.879925,-105.274025
201090402@N02,IMG_6054,5433774,16,39.881225,-105.452112
200896493@N07,,7150661,16,39.773788,-105.076928
201090402@N02,PXL_20240718_235737113.MP,5422986,16,39.873288,-105.463742
201090402@N02,PXL_20240720_032358137.NIGHT,5433774,16,39.881272,-105.451937
54683012@N04,Mariposa lily,5420964,15,39.924066,-105.265331
145415647@N03,DSCN7815,5579453,16,40.206325,-105.296914
26004180@N00,20240708_170000,7174565,16,39.931647,-104.927923
26004180@N00,20240708_170006,7174565,16,39.931647,-104.927923
26004180@N00,20240708_170058,7174565,16,39.931644,-104.927931
26004180@N00,20240712_114031,7174565,16,39.931661,-104.927992
26004180@N00,20240712_175636,7174565,16,39.931597,-104.928056
67020828@N04,Foreboding Skies – Niwot Colorado,5580305,16,40.087183,-105.148912
106882396@N06,St. Vrain State Park,5578727,16,40.168216,-104.985809
106882396@N06,Chautauqua Park,5574991,16,39.986502,-105.286164
106882396@N06,Chautauqua Park,5574991,16,39.986130,-105.284248
19185494@N00,Early Morning in Sunshine Canyonn,5582582,16,40.061327,-105.372575
