latitude,longitude
54012069780,201500804@N06,IMG_4883 - Copy,5574991,16,40.012325,-105.275612
54005998597,130344250@N07,The Switch is Broken!,5436795,16,39.858261,-105.260273
54001612580,200896493@N07,,8479330,16,39.913230,-105.044784
54001450354,200896493@N07,,11788986,16,39.880530,-105.074570
54000075844,87296837@N00,Colorado Law - University of Colorado Boulder Law School,5574991,16,40.000663,-105.262737
53991646972,130344250@N07,Phase 7 on the Climb,5436795,16,39.855433,-105.252067
53988001580,20927506@N07,DSCN1716,5416138,15,39.984798,-105.522909
53983998411,33569626@N08,18|365,5574991,16,40.017433,-105.269828
53984280594,200896493@N07,,5574340,16,40.023655,-105.255998
53979138361,57331821@N03,2024-09-07--1DX_1279,7130614,16,39.804836,-105.221206
53979567605,57331821@N03,2024-09-07--1DX_1288,7130614,16,39.804836,-105.221206
53979138176,57331821@N03,2024-09-07--1DX_1076,7130614,16,39.804836,-105.221206
53979451299,57331821@N03,2024-09-07--1DX_1635,7130614,16,39.804836,-105.221206
53978472159,64706869@N00,Shelby museum,7261393,16,40.065977,-105.202370
53977267472,64706869@N00,Shelby museum,7261393,16,40.065974,-105.202378
53977265302,64706869@N00,Shelby museum,7261393,16,40.065900,-105.202339
53978394578,64706869@N00,Shelby museum,7261393,16,40.065838,-105.203231
53978464824,64706869@N00,Shelby museum,7261393,16,40.065886,-105.202448
53976667011,57331821@N03,2024-06-20--1DX_0869,7130614,16,39.804836,-105.221206
53975325062,42034882@N00,Black of Fur,5416138,16,39.981904,-105.517222
53967161598,33515112@N00,Colorado license plate,5579276,16,40.163277,-105.102464
53953005299,22044177@N08,20240713-R62_1830,5576432,16,40.155638,-105.129075
53953129065,22044177@N08,20240713-R62_1844,5576432,16,40.155638,-105.129075
53953128615,22044177@N08,20240713-R62_1876,5576432,16,40.155638,-105.129075
53952672991,22044177@N08,20240713-R62_1941,5576432,16,40.155638,-105.129075
53952672791,22044177@N08,20240713-R62_1945,5576432,16,40.155638,-105.129075
53951779342,22044177@N08,20240713-R62_1962,5576432,16,40.155638,-105.129075
53952927808,22044177@N08,20240713-R62_2035,5576432,16,40.155638,-105.129075
53953126360,22044177@N08,20240713-R62_2046,5576432,16,40.155638,-105.129075
53952927313,22044177@N08,20240713-R62_2068,5576432,16,40.155638,-105.129075
53953125970,22044177@N08,20240713-R62_2069,5576432,16,40.155638,-105.129075
53953001709,22044177@N08,20240713-R62_2102,5576432,16,40.155638,-105.129075
53952926743,22044177@N08,20240713-R62_2110,5576432,16,40.155638,-105.129075
53952926468,22044177@N08,20240713-R62_2142,5576432,16,40.155638,-105.129075
53952926413,22044177@N08,20240713-R62_2144,5576432,16,40.155638,-105.129075
53952926428,22044177@N08,20240713-R62_2154,5576432,16,40.155638,-105.129075
53953000954,22044177@N08,20240713-R62_2196,5576432,16,40.155638,-105.129075
53952670201,22044177@N08,20240713-R62_2204,5576432,16,40.155638,-105.129075
53953124565,22044177@N08,20240713-R62_2222,5576432,16,40.155638,-105.129075
53952670011,22044177@N08,20240713-R62_2224,5576432,16,40.155638,-105.129075
53953000624,22044177@N08,20240713-R62_2244,5576432,16,40.155638,-105.129075
53951776537,22044177@N08,20240713-R62_2264,5576432,16,40.155638,-105.129075
53952925413,22044177@N08,20240713-R62_2301,5576432,16,40.155638,-105.129075
53952669206,22044177@N08,20240713-R62_2320,5576432,16,40.155638,-105.129075
53952669196,22044177@N08,20240713-R62_2339,5576432,16,40.155638,-105.129075
53953123425,22044177@N08,20240713-R62_2318,5576432,16,40.155638,-105.129075
53952668761,22044177@N08,20240713-R62_2369,5576432,16,40.155638,-105.129075
53952999374,22044177@N08,20240713-R62_2411,5576432,16,40.155638,-105.129075
53953123065,22044177@N08,20240713-R62_2407,5576432,16,40.155638,-105.129075
53951775457,22044177@N08,20240713-R62_2416,5576432,16,40.155638,-105.129075
53953122770,22044177@N08,20240713-R62_2433,5576432,16,40.155638,-105.129075
53952668156,22044177@N08,20240713-R62_2482,5576432,16,40.155638,-105.129075
53952998684,22044177@N08,20240713-R62_2515,5576432,16,40.155638,-105.129075
53952998124,22044177@N08,20240713-R62_2645,5576432,16,40.155638,-105.129075
53952923308,22044177@N08,20240713-R62_2686,5576432,16,40.155638,-105.129075
53952922323,22044177@N08,20240713-R62_2816,5576432,16,40.155638,-105.129075
53953120785,22044177@N08,20240713-R62_2818,5576432,16,40.155638,-105.129075
53952921523,22044177@N08,20240713-R62_2863,5576432,16,40.155638,-105.129075
53952911393,22044177@N08,20240713-R62_0802,5576432,16,40.155638,-105.129075
53952985934,22044177@N08,20240713-R62_0810,5576432,16,40.155638,-105.129075
53952911163,22044177@N08,20240713-R62_0843,5576432,16,40.155638,-105.129075
53952655151,22044177@N08,20240713-R62_0855,5576432,16,40.155638,-105.129075
53952910803,22044177@N08,20240713-R62_0866,5576432,16,40.155638,-105.129075
53952910353,22044177@N08,20240713-R62_0893,5576432,16,40.155638,-105.129075
53952654506,22044177@N08,20240713-R62_0898,5576432,16,40.155638,-105.129075
53952984539,22044177@N08,20240713-R62_0907,5576432,16,40.155638,-105.129075
53952909918,22044177@N08,20240713-R62_0916,5576432,16,40.155638,-105.129075
